ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,StartTime,Dur,SrcBytes,DstBytes,SrcPkts,DstPkts,is_sm_ips_ports
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:43.772800,3.005703,1176,0,14,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:43.772800,3.005986,1456,0,14,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:43.852585,4.044822,332,1070,4,4,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:44.489393,0.0,0,151,0,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:50.058435,0.272899,156,280,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:51.354222,0.228593,154,276,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:52.575688,0.12767,156,320,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:53.665657,0.180078,160,296,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:54.699034,3.345692,984,0,12,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:54.699034,3.345692,1224,0,12,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:54.760229,0.093516,158,316,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:52:06.845129,0.013293,78,151,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:52:07.907787,0.013497,78,151,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:52:08.950242,0.05156,156,280,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:52:10.011621,0.208163,154,276,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:52:11.241497,0.309824,156,320,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:23.664206,0.0,110,0,1,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:29.691083,3.026662,330,0,3,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:32.435488,0.093907,156,320,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:33.492936,0.073073,160,296,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:34.559786,0.114788,158,316,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:35.697389,4.768381,234,459,3,3,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:36.581263,0.004282,192,0,2,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:36.582993,0.001566,232,0,2,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:37.992997,3.723574,234,302,3,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:43.772800,3.005703,1176,0,14,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:43.772800,3.005986,1456,0,14,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:43.852585,4.044822,332,1070,4,4,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:44.489393,0.0,0,151,0,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:50.058435,0.272899,156,280,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:51.354222,0.228593,154,276,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:52.575688,0.12767,156,320,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:53.665657,0.180078,160,296,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:54.699034,3.345692,984,0,12,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:54.699034,3.345692,1224,0,12,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:51:54.760229,0.093516,158,316,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:52:06.845129,0.013293,78,151,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:52:07.907787,0.013497,78,151,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:52:08.950242,0.05156,156,280,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:52:10.011621,0.208163,154,276,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:52:11.241497,0.309824,156,320,2,2,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,18:26:59.068527,0.002976,82,127,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,18:27:05.073855,0.002853,82,127,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,18:27:15.304769,3.010871,330,0,3,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,18:27:17.776176,4.516282,440,0,4,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,18:27:23.807138,4.531336,440,0,4,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,18:27:24.334240,3.001598,330,0,3,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,18:27:29.854358,4.548123,440,0,4,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,18:27:33.382572,3.027347,330,0,3,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,18:27:42.428877,0.0,110,0,1,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:04.450230,0.004173,71,103,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:05.936130,0.003886,91,179,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:07.122879,0.302985,1770,618,5,5,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:10.450321,0.003289,71,103,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:13.614594,0.00477,78,181,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:13.618658,3.018198,228,0,3,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:13.666216,3.977458,1026,0,14,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:13.666216,3.978168,1306,0,14,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:13.671486,0.411631,168,0,2,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:13.671486,0.411631,128,0,2,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:14.633070,0.411995,168,0,2,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:14.633070,0.411995,128,0,2,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:15.897391,0.185635,956,0,4,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:15.906150,0.146547,684,0,3,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:15.963727,0.004224,154,0,2,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:15.965084,0.004277,194,0,2,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:15.973467,0.001285,83,99,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:16.645373,0.41223,168,0,2,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:16.645606,0.411997,128,0,2,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:18.741951,0.005992,74,90,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:18.750201,0.141197,4364,8609,7,10,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:19.621331,0.002932,78,181,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:19.850118,0.004879,78,94,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:23.428825,0.003578,74,106,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:24.019678,0.35358,6046,5141,10,13,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:24.462797,0.003071,78,94,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:29.437475,0.014083,74,106,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:31.203836,0.002658,91,226,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:36.649601,0.25709,1805,694,5,5,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:37.530190,0.003619,86,366,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:37.536017,0.328,3596,4943,9,13,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:39.185526,0.004689,91,221,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:41.862024,3.025909,330,0,3,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:46.098537,0.001476,154,0,2,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:46.099280,0.001508,194,0,2,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:46.102344,0.000989,83,99,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:46.145084,0.000713,226,0,2,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:46.146257,0.000307,186,0,2,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:46.158037,0.033334,456,0,2,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:46.182802,0.033172,486,0,2,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:49.314153,0.00484,78,94,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:50.903944,3.006692,330,0,3,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:57.042581,0.0,243,0,1,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:59.228706,0.0,227,0,1,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,19:02:59.329467,0.00475,88,136,1,1,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:23:59.725584,3.014298,330,0,3,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:24:08.771784,3.015431,330,0,3,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:24:13.746457,0.999106,170,0,2,0,0
1732364653.746457,CVtrTU1nCthiXW8uwa,192.168.162.1,5353.0,224.0.0.251,5353.0,udp,dns,0.999106,86,0,S0,T,F,0.0,D,2.0,142.0,0.0,0.0,-,21:24:13.747924,0.998788,210,0,2,0,0
1732364653.747924,C3jPe53g8QViOmPO72,fe80::57eb:2ffd:c0d4:269e,5353.0,ff02::fb,5353.0,udp,dns,0.998788,86,0,S0,T,F,0.0,D,2.0,182.0,0.0,0.0,-,21:51:23.664206,0.0,110,0,1,0,0
1732364653.747924,C3jPe53g8QViOmPO72,fe80::57eb:2ffd:c0d4:269e,5353.0,ff02::fb,5353.0,udp,dns,0.998788,86,0,S0,T,F,0.0,D,2.0,182.0,0.0,0.0,-,21:51:29.691083,3.026662,330,0,3,0,0
1732364653.747924,C3jPe53g8QViOmPO72,fe80::57eb:2ffd:c0d4:269e,5353.0,ff02::fb,5353.0,udp,dns,0.998788,86,0,S0,T,F,0.0,D,2.0,182.0,0.0,0.0,-,21:51:32.435488,0.093907,156,320,2,2,0
1732364653.747924,C3jPe53g8QViOmPO72,fe80::57eb:2ffd:c0d4:269e,5353.0,ff02::fb,5353.0,udp,dns,0.998788,86,0,S0,T,F,0.0,D,2.0,182.0,0.0,0.0,-,21:51:33.492936,0.073073,160,296,2,2,0
1732364653.747924,C3jPe53g8QViOmPO72,fe80::57eb:2ffd:c0d4:269e,5353.0,ff02::fb,5353.0,udp,dns,0.998788,86,0,S0,T,F,0.0,D,2.0,182.0,0.0,0.0,-,21:51:34.559786,0.114788,158,316,2,2,0
1732364653.747924,C3jPe53g8QViOmPO72,fe80::57eb:2ffd:c0d4:269e,5353.0,ff02::fb,5353.0,udp,dns,0.998788,86,0,S0,T,F,0.0,D,2.0,182.0,0.0,0.0,-,21:51:35.697389,4.768381,234,459,3,3,0
1732364653.747924,C3jPe53g8QViOmPO72,fe80::57eb:2ffd:c0d4:269e,5353.0,ff02::fb,5353.0,udp,dns,0.998788,86,0,S0,T,F,0.0,D,2.0,182.0,0.0,0.0,-,21:51:36.581263,0.004282,192,0,2,0,0
1732364653.747924,C3jPe53g8QViOmPO72,fe80::57eb:2ffd:c0d4:269e,5353.0,ff02::fb,5353.0,udp,dns,0.998788,86,0,S0,T,F,0.0,D,2.0,182.0,0.0,0.0,-,21:51:36.582993,0.001566,232,0,2,0,0
1732364653.747924,C3jPe53g8QViOmPO72,fe80::57eb:2ffd:c0d4:269e,5353.0,ff02::fb,5353.0,udp,dns,0.998788,86,0,S0,T,F,0.0,D,2.0,182.0,0.0,0.0,-,21:51:37.992997,3.723574,234,302,3,2,0
1732364653.747924,C3jPe53g8QViOmPO72,fe80::57eb:2ffd:c0d4:269e,5353.0,ff02::fb,5353.0,udp,dns,0.998788,86,0,S0,T,F,0.0,D,2.0,182.0,0.0,0.0,-,21:51:43.772800,3.005703,1176,0,14,0,0
1732364653.747924,C3jPe53g8QViOmPO72,fe80::57eb:2ffd:c0d4:269e,5353.0,ff02::fb,5353.0,udp,dns,0.998788,86,0,S0,T,F,0.0,D,2.0,182.0,0.0,0.0,-,21:51:43.772800,3.005986,1456,0,14,0,0
1732364653.747924,C3jPe53g8QViOmPO72,fe80::57eb:2ffd:c0d4:269e,5353.0,ff02::fb,5353.0,udp,dns,0.998788,86,0,S0,T,F,0.0,D,2.0,182.0,0.0,0.0,-,21:51:43.852585,4.044822,332,1070,4,4,0
1732364653.747924,C3jPe53g8QViOmPO72,fe80::57eb:2ffd:c0d4:269e,5353.0,ff02::fb,5353.0,udp,dns,0.998788,86,0,S0,T,F,0.0,D,2.0,182.0,0.0,0.0,-,21:51:44.489393,0.0,0,151,0,1,0
